# Isochrone from from BaSTI-IAC database
# Alpha-enhanced=+0.4 models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.899   Z = 0.0019750   Y = 0.24956900   Age (Myr) = 10500.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   0.5348359141   0.5348008466  -1.03273  3.64667    7.5259   8.1135   6.7955   6.4797
   0.5368490433   0.5368112574  -1.02434  3.64788    7.5010   8.0837   6.7742   6.4601
   0.5388621725   0.5388217988  -1.01596  3.64908    7.4762   8.0539   6.7530   6.4404
   0.5408753018   0.5408320526  -1.00759  3.65028    7.4515   8.0243   6.7318   6.4208
   0.5428884310   0.5428424699  -0.99922  3.65147    7.4267   7.9948   6.7105   6.4011
   0.5449015602   0.5448527786  -0.99086  3.65267    7.4021   7.9656   6.6893   6.3813
   0.5469146895   0.5468628538  -0.98250  3.65387    7.3775   7.9367   6.6680   6.3614
   0.5489278187   0.5488728533  -0.97414  3.65507    7.3530   7.9081   6.6468   6.3414
   0.5509409479   0.5508850714  -0.96564  3.65635    7.3279   7.8788   6.6251   6.3210
   0.5529540771   0.5528994206  -0.95698  3.65771    7.3023   7.8488   6.6030   6.3001
   0.5549672064   0.5549140926  -0.94832  3.65907    7.2766   7.8189   6.5808   6.2792
   0.5569803356   0.5569288060  -0.93966  3.66044    7.2510   7.7891   6.5587   6.2583
   0.5589934648   0.5589433935  -0.93102  3.66180    7.2253   7.7592   6.5365   6.2373
   0.5610065941   0.5609583198  -0.92237  3.66316    7.1996   7.7293   6.5144   6.2164
   0.5630197233   0.5629732170  -0.91373  3.66451    7.1739   7.6992   6.4922   6.1956
   0.5650328525   0.5649880350  -0.90509  3.66587    7.1482   7.6690   6.4701   6.1747
   0.5670459818   0.5670031043  -0.89646  3.66722    7.1224   7.6387   6.4479   6.1539
   0.5690591110   0.5690182825  -0.88782  3.66858    7.0966   7.6085   6.4258   6.1332
   0.5710722402   0.5710333908  -0.87919  3.66993    7.0709   7.5783   6.4037   6.1124
   0.5730853695   0.5730486007  -0.87056  3.67128    7.0452   7.5482   6.3816   6.0916
   0.5750984987   0.5750640078  -0.86193  3.67263    7.0196   7.5183   6.3596   6.0709
   0.5771116279   0.5770794009  -0.85330  3.67397    6.9941   7.4886   6.3375   6.0501
   0.5791247572   0.5790948303  -0.84467  3.67532    6.9687   7.4590   6.3155   6.0294
   0.5811378864   0.5811104160  -0.83604  3.67667    6.9434   7.4297   6.2936   6.0086
   0.5831510156   0.5831260439  -0.82740  3.67801    6.9182   7.4006   6.2716   5.9879
   0.5851641449   0.5851418203  -0.81877  3.67935    6.8931   7.3718   6.2497   5.9672
   0.5871772741   0.5871577065  -0.81013  3.68069    6.8680   7.3431   6.2279   5.9464
   0.5891904033   0.5891735974  -0.80150  3.68203    6.8431   7.3146   6.2061   5.9258
   0.5912035326   0.5911896469  -0.79285  3.68337    6.8182   7.2863   6.1843   5.9051
   0.5932166618   0.5932057868  -0.78420  3.68471    6.7934   7.2581   6.1626   5.8844
   0.5952297910   0.5952220033  -0.77555  3.68604    6.7686   7.2299   6.1408   5.8637
   0.5972429202   0.5972383563  -0.76689  3.68738    6.7438   7.2017   6.1190   5.8429
   0.5992560495   0.5992547968  -0.75822  3.68871    6.7189   7.1735   6.0972   5.8222
   0.6012691787   0.6012639332  -0.74978  3.69006    6.6945   7.1456   6.0759   5.8019
   0.6032823079   0.6032685667  -0.74147  3.69140    6.6703   7.1179   6.0548   5.7820
   0.6052954372   0.6052729776  -0.73317  3.69274    6.6461   7.0901   6.0337   5.7621
   0.6073085664   0.6072771856  -0.72488  3.69408    6.6219   7.0624   6.0127   5.7422
   0.6093216956   0.6092812070  -0.71659  3.69542    6.5978   7.0347   5.9917   5.7223
   0.6113348249   0.6112849121  -0.70831  3.69676    6.5738   7.0073   5.9708   5.7026
   0.6133479541   0.6132884208  -0.70004  3.69809    6.5501   6.9802   5.9501   5.6829
   0.6153610833   0.6152917168  -0.69177  3.69942    6.5266   6.9535   5.9296   5.6635
   0.6173742126   0.6172947792  -0.68350  3.70074    6.5034   6.9272   5.9092   5.6442
   0.6193873418   0.6192975896  -0.67523  3.70207    6.4805   6.9013   5.8891   5.6250
   0.6214004710   0.6213000438  -0.66697  3.70339    6.4577   6.8757   5.8690   5.6059
   0.6234136003   0.6233025173  -0.65871  3.70471    6.4350   6.8502   5.8491   5.5869
   0.6254267295   0.6253044119  -0.65046  3.70603    6.4124   6.8248   5.8292   5.5679
   0.6274398587   0.6273060274  -0.64220  3.70734    6.3898   6.7993   5.8092   5.5490
   0.6294529880   0.6293078036  -0.63395  3.70866    6.3670   6.7737   5.7892   5.5299
   0.6314661172   0.6313089231  -0.62570  3.70997    6.3442   6.7480   5.7691   5.5109
   0.6334792464   0.6333099748  -0.61745  3.71127    6.3213   6.7222   5.7490   5.4918
